#{"t_start": 1759589366.6525674, "env_id": "None"}
r,l,t
-0.383703,72,1.579849
-6.736468,175,4.112917
-4.734275,158,6.404317
-5.76045,175,14.794565
0.697416,79,15.874786
-3.114111,142,17.975595
-4.932594,175,20.514586
-3.165495,175,28.260402
-6.540201,150,30.413023
-3.834002,117,32.117142
-0.996501,16,32.347316
-4.738237,128,39.617785
-6.377866,175,42.226197
-2.205011,175,44.874677
-4.311639,175,52.871872
-4.31256,175,55.377098
-5.667439,175,57.976364
-4.065214,175,65.93896
-5.977198,175,68.424669
-3.767079,130,70.311748
-3.950125,175,77.933708
-6.774417,175,80.315077
-5.680402,175,82.776747
-4.81263,175,90.317559
0.425991,21,90.610204
0.042368,74,91.626602
-2.050329,125,93.41287
-5.804569,156,95.677278
-2.508626,42,96.288738
-0.236752,58,97.124775
-7.168835,175,104.56574
-3.372288,117,106.220073
-2.848619,146,108.295767
2.184407,62,109.169024
0.232638,72,115.447278
-3.119457,151,117.546917
-5.296518,175,120.04585
-3.141406,105,121.546383
-6.603949,175,129.177586
-4.605081,175,131.750291
-6.765337,175,134.29175
-6.562916,171,142.240954
-3.861735,175,144.955709
-3.303156,46,145.664263
-1.427878,52,146.481593
-3.423111,175,154.971334
-2.859572,97,156.520885
-1.574009,19,156.813419
-4.68289,156,159.220598
-4.675057,129,161.220338
-4.170917,113,168.503819
-5.226015,157,170.940346
0.625991,19,171.229676
-2.174009,15,171.461463
-2.44934,175,174.122524
-3.078447,175,182.168402
-1.24611,66,183.208786
0.276613,51,183.973145
-4.026681,175,186.662441
-7.099959,175,194.648755
-4.006654,175,197.315161
-1.805278,108,198.969134
0.925991,16,199.214198
-4.403138,124,201.08665
-1.498326,175,209.331426
-4.127906,175,212.017669
-8.072686,167,214.598222
-6.313165,135,222.163942
-6.17245,175,224.84805
-3.373052,175,227.485972
-7.822231,175,235.72446
0.212089,74,236.855605
-2.061298,31,237.333613
-7.268421,155,239.700591
0.266959,50,240.461279
1.575481,54,241.261256
2.132969,46,247.548068
-0.503791,64,248.507848
-2.199087,77,249.700735
-6.414773,175,252.337905
-8.598525,175,260.695125
-5.387046,175,263.351908
-3.038906,39,263.961256
-2.885991,47,264.668342
-5.040856,175,267.301344
-4.611068,175,275.249367
-2.056591,148,277.563559
1.834028,32,278.046952
-6.554104,84,279.327429
-3.77066,175,287.648398
-7.339217,175,290.546245
-5.244711,175,293.211683
-7.295828,175,301.5455
-1.460607,51,302.315218
-3.96892,175,305.052311
-2.079475,134,307.108367
-1.115593,55,307.941658
-1.074009,14,308.157133
-5.194018,175,316.228101
-2.874129,175,319.01071
-5.593697,175,321.87827
-5.804092,175,330.181108
-5.164636,175,332.927736
-2.347779,65,333.926473
-4.507936,65,334.896027
-4.929704,167,342.621122
-5.176187,175,345.2802
-3.405562,138,347.382824
-4.557542,98,354.35169
-1.274009,16,354.592336
-0.143546,93,355.997242
-2.961298,40,356.612863
-4.803528,175,359.305141
-0.86401,45,359.994706
-6.301609,135,367.591473
1.626811,45,368.248778
-4.593406,175,370.928573
-4.119855,43,371.586816
-2.538034,175,374.23227
-0.519855,39,374.819803
0.503499,23,380.788687
-2.848311,86,382.098715
-4.297247,175,384.880875
-2.419855,36,385.480757
-5.209732,175,388.17623
0.725991,18,388.480351
0.482347,24,394.616934
-3.77181,175,397.355028
-4.364722,175,400.183199
-3.998093,148,402.511652
-3.715138,88,409.431591
-3.100903,125,411.319848
-1.272453,61,412.268502
-3.519855,47,413.041945
-4.319337,175,415.739087
-1.338906,44,422.180182
-5.078338,118,424.121214
-5.801097,175,426.883363
-6.504551,164,429.468468
-2.496501,31,429.946474
-4.937639,175,438.014111
-4.511154,175,440.714768
-5.088455,175,449.08482
-4.90991,144,451.279987
-2.519855,59,452.197634
-3.563181,173,454.850203
-7.779116,175,462.921541
-3.932109,161,465.352968
-9.228483,175,468.067677
-2.321338,33,468.569088
-0.017653,29,469.010732
-0.955122,141,476.719874
1.325991,12,476.897141
-5.965279,175,479.58536
-2.962423,175,482.237864
-5.83004,175,490.272334
-0.438906,35,490.797327
-3.025648,46,491.503541
0.476613,39,492.089893
-2.306226,175,494.950484
-4.649704,175,502.93944
-2.205746,151,505.209262
-6.475331,175,507.838822
-2.309616,35,508.364111
-1.838456,96,515.298979
-4.695567,172,517.828864
-3.496716,48,518.553103
-1.268052,53,519.352752
-4.762415,175,522.014184
-4.235124,154,529.96894
-6.554334,175,532.563509
-2.943161,143,534.705371
-0.059511,33,535.194686
-1.274009,16,535.427295
-3.218571,160,543.193351
-5.492376,175,545.816881
0.446352,92,547.212818
-2.554982,175,555.382156
-3.398802,175,557.948424
-5.519808,175,560.551047
-2.588955,79,561.710228
-1.884789,157,569.504282
-2.916963,40,570.089753
-1.274009,16,570.324044
-1.874009,12,570.502023
-0.57647,67,571.505397
-5.809815,175,574.143108
-6.470271,152,581.980814
-3.823387,50,582.721335
-2.217653,29,583.154626
-3.146833,175,585.793777
-4.381669,175,588.397473
0.327547,66,594.510003
-2.786014,74,595.577149
-3.874993,175,598.230459
-3.516931,108,599.845939
-3.297837,79,601.025791
-2.536223,159,608.923734
-3.600201,175,611.600817
-2.676186,80,612.811757
-8.620126,175,620.963718
-5.016169,114,622.670819
-4.492403,71,623.766417
-3.14576,157,626.149912
-5.488651,175,634.326705
-6.070601,175,636.927552
-4.318116,175,639.548186
-3.482987,166,647.497237
-7.401844,175,650.148311
-6.300142,151,652.428275
-5.624917,175,660.439517
-3.197724,175,663.071455
-5.44831,156,665.448113
-5.241524,175,673.564884
-1.574009,19,673.847183
-1.574009,19,674.122324
-7.165818,175,676.753908
-4.902973,123,678.590131
-5.311214,175,686.849417
-2.050183,31,687.304657
-2.244398,148,689.541088
-1.374009,17,689.807413
-3.791567,175,692.466617
-1.885128,79,693.654928
-1.996299,64,699.912025
-3.359647,170,702.361817
-5.321921,174,704.965936
-0.816963,41,705.593446
-4.071027,138,713.127463
-1.143895,58,713.992708
-0.359511,35,714.526112
-5.977033,175,717.219348
-1.645146,82,718.476237
-4.853227,175,726.55179
-3.652319,175,729.164349
-4.72528,175,731.824731
-2.964431,127,739.473335
-4.015159,118,741.32308
-3.853337,137,743.508541
-3.263523,175,746.300433
-5.75483,175,754.633512
0.825516,124,756.578136
-2.805819,63,757.579189
-3.079212,167,760.300784
0.425991,21,760.649595
-1.460111,118,768.369194
-6.28582,160,770.904573
-3.284131,154,773.292661
-1.447754,88,774.663254
-0.899865,100,781.936173
-4.334462,175,784.671098
-3.338488,175,787.334373
-6.442433,175,795.786389
-5.01756,175,798.457538
-0.738906,38,799.041249
-3.259935,149,801.235648
-2.82638,163,809.267067
-6.669276,175,811.962378
-3.042995,107,813.622499
-4.059553,137,821.211999
-6.866978,175,823.869939
-5.822278,125,825.750318
-7.4995,175,828.355072
-3.137488,106,835.405942
0.373696,122,837.284831
-1.71592,124,839.144114
-2.530639,175,847.395937
-2.862842,175,849.983195
1.397808,71,851.04951
-0.696501,35,851.564436
-6.799646,175,854.195075
-0.874009,12,854.379695
-5.348152,175,862.564649
-4.174914,175,865.305967
-5.960645,175,867.962054
-6.038491,94,874.888002
-5.59609,175,877.491858
-3.662268,138,879.5937
-8.159983,175,887.901913
-2.892079,175,890.539944
-7.472706,175,893.169135
-0.774009,11,893.34369
0.725991,18,893.610436
-6.860536,175,901.659309
-5.553979,175,904.304745
-4.026482,118,906.083706
-6.194058,175,914.095027
-0.631805,74,915.179653
-4.014706,175,917.8416
-3.495728,109,919.469263
0.544839,76,920.606777
-1.165036,148,928.239072
-0.763824,47,928.950829
0.978662,32,929.434936
-1.808684,78,930.630564
-5.937514,175,933.266782
-2.497,155,941.006947
-4.563499,61,941.926717
-6.206558,175,944.582114
-7.183165,175,947.211008
-3.184556,175,955.31157
-1.74075,27,955.739211
-3.007178,129,957.658975
-6.69086,115,959.353488
0.708139,90,966.129342
-3.963627,116,967.795906
-4.397503,175,970.423712
-4.158543,175,973.04738
-3.232867,175,980.841507
-0.323387,47,981.554952
