#{"t_start": 1759797681.6306567, "env_id": "None"}
r,l,t
-1.428747,10,0.660563
-1.628747,12,0.836066
-1.222476,6,0.923906
-2.555702,34,1.424094
-2.381903,50,2.140989
-1.374188,25,2.513266
-1.622476,10,2.662625
-1.828747,14,2.856808
-1.522476,9,2.994874
-1.428747,10,3.13308
-1.628747,12,3.31097
-1.812883,34,3.805437
-1.322476,7,3.912925
0.014728,61,4.782536
-1.528747,11,4.935477
0.220279,31,5.385756
-1.337891,32,5.845287
-2.128747,17,6.089995
-1.804729,21,6.38957
-2.028747,16,6.620933
-0.997315,24,6.964384
-1.628747,12,7.139255
-1.322476,7,7.245661
-1.622476,10,7.389357
-1.330935,8,7.514203
-2.006892,19,7.799735
-1.728747,13,7.991751
-1.437433,25,8.378688
-1.828747,14,8.611476
-1.430935,9,8.764061
-1.828747,14,8.994017
-1.322476,7,9.100027
-1.428747,10,9.248545
-1.328747,9,9.38481
-2.428747,20,9.672679
0.662567,26,10.069489
-1.728747,13,10.261276
-2.137433,22,10.603086
-1.528747,11,10.759793
-1.430935,9,10.903086
-1.628747,12,11.109812
-2.227855,27,11.572085
-1.430935,9,11.725423
-1.528747,11,11.912635
-0.19755,65,13.016679
-1.530935,10,13.178491
-1.106892,20,13.524948
0.242135,35,14.133262
-1.240055,26,14.576832
0.795271,27,15.076638
-1.530935,10,15.246363
-1.528747,11,15.433164
-1.322476,7,15.552412
1.250289,31,16.086022
