#{"t_start": 1759797681.6905687, "env_id": "None"}
r,l,t
-1.428747,10,0.600651
0.245269,57,1.431627
-1.428747,10,1.576449
-1.428747,10,1.720911
-1.628747,12,1.889714
-1.222476,6,1.979763
-0.202408,49,2.693032
-2.092451,23,3.034186
-1.322476,7,3.125824
-1.528747,11,3.292938
-1.722476,11,3.451955
-1.828747,14,3.659516
-1.528747,11,3.823605
-3.401136,41,4.400502
-1.428747,10,4.551419
-1.622476,10,4.694095
1.136144,58,5.525346
-1.428747,10,5.669662
0.181801,39,6.229826
-1.622476,10,6.373034
-2.006892,19,6.646243
-1.422476,8,6.764124
-1.630935,11,6.924196
-0.86191,19,7.200176
-1.530935,10,7.34914
-1.730935,12,7.528304
-1.522476,9,7.662953
-1.328747,9,7.79174
-1.428747,10,7.946209
-1.51917,15,8.166865
-2.479721,26,8.600036
-1.728747,13,8.818805
-1.937433,20,9.130571
-1.328747,9,9.258229
-1.328747,9,9.398281
-1.528747,11,9.558508
-2.385037,26,9.945603
0.559945,30,10.401799
-1.522476,9,10.543174
0.629405,31,11.032855
-1.422476,8,11.173807
-1.515578,29,11.665511
-1.630935,11,11.852723
-3.001136,37,12.466171
-2.679721,28,12.956767
-1.522476,9,13.10172
-1.330935,8,13.245554
-1.322476,7,13.363142
-1.622476,10,13.542774
-1.928747,15,13.794931
-1.428747,10,13.96642
-1.422476,8,14.106091
-1.430935,9,14.255652
-1.728747,13,14.481558
-1.528747,11,14.676406
-1.322476,7,14.800926
-2.074188,22,15.201525
-1.330935,8,15.338984
-1.322476,7,15.457724
-1.322476,7,15.575477
-1.428747,10,15.738979
-2.427855,29,16.257436
