#{"t_start": 1759797681.483592, "env_id": "None"}
r,l,t
0.657999,62,1.571159
-1.528747,11,1.725247
-2.945606,59,2.576439
-1.328747,9,2.720794
0.288046,75,3.804497
-1.430935,9,3.932732
-0.442972,45,4.588854
1.062567,22,4.901071
-1.988406,36,5.421341
-1.222476,6,5.505803
-1.328747,9,5.635918
-2.228747,18,5.892498
-1.522476,9,6.020347
-1.54874,36,6.536635
-1.428747,10,6.682227
-1.628747,12,6.853219
-1.630477,34,7.347979
-1.728747,13,7.536422
-2.028747,16,7.780163
-1.61917,16,8.016751
-1.249711,24,8.373842
-1.330935,8,8.50958
-1.528747,11,8.689036
0.772145,30,9.190353
-1.728747,13,9.380959
-2.903306,39,9.965043
-1.828747,14,10.169242
-1.222476,6,10.259452
1.399316,36,10.806698
-1.222476,6,10.893151
-1.930935,14,11.110853
-1.397315,28,11.592663
0.654846,60,12.610684
-1.330935,8,12.74746
0.629857,31,13.273734
0.820279,25,13.714599
-1.247777,75,15.007902
-1.61917,16,15.308327
-1.928747,15,15.56252
-1.404729,27,16.014281
-1.522476,9,16.172944
-2.006892,19,16.516457
