#{"t_start": 1759797681.587782, "env_id": "None"}
r,l,t
-1.628747,12,0.731016
-1.849711,20,1.027077
-1.422476,8,1.137341
-1.522476,9,1.271324
-1.528747,11,1.437183
1.093108,20,1.72265
-1.628747,12,1.895564
-1.528747,11,2.053125
-1.530935,10,2.195307
-1.974188,21,2.512037
1.084422,36,3.037749
-1.928747,15,3.245702
-1.522476,9,3.375056
-1.222476,6,3.466176
-1.937433,20,3.762302
-1.728747,13,3.955799
-1.137433,22,4.266035
-1.528747,11,4.426534
-1.522476,9,4.553941
-1.428747,10,4.694975
-0.457426,50,5.407398
-1.215578,26,5.788308
-2.028747,16,6.021004
-1.428747,10,6.162015
-1.828747,14,6.361378
-1.906892,18,6.61763
-1.322476,7,6.721622
-1.027855,26,7.094713
-1.879721,30,7.532406
0.762567,25,7.912561
-1.322476,7,8.019622
-2.492451,27,8.432238
-1.728747,13,8.654351
-1.322476,7,8.776068
-2.228747,18,9.072719
-1.422476,8,9.186354
0.069306,49,9.915621
-2.106892,20,10.212295
-1.528747,11,10.380428
-1.704729,20,10.689002
-2.106892,20,10.992798
-1.322476,7,11.116652
-1.679721,28,11.59406
-1.322476,7,11.714875
-1.628747,12,11.92135
-1.528747,11,12.103523
-1.152332,27,12.554955
-1.557865,30,13.076597
1.350289,20,13.415076
-1.630935,11,13.609577
0.548343,51,14.477295
-1.522476,9,14.631142
-1.330935,8,14.779193
-1.528747,11,14.984388
0.320279,30,15.510186
-1.722476,11,15.692281
-1.728747,13,15.910091
-1.230935,7,16.031032
-1.728747,13,16.274865
-1.522476,9,16.430876
