#{"t_start": 1759797681.446045, "env_id": "None"}
r,l,t
2.157028,39,1.265438
-1.528747,11,1.430087
-0.979721,21,1.737247
-1.322476,7,1.836044
-1.530935,10,1.971047
-1.628747,12,2.146028
-1.328747,9,2.281894
-2.328747,19,2.563189
-1.222476,6,2.653774
-1.379721,25,3.020967
-2.028747,16,3.248366
-1.743424,35,3.756016
-1.628747,12,3.93079
-1.222476,6,4.019817
-1.230935,7,4.12478
-1.328747,9,4.248373
-0.81917,18,4.510018
0.420279,29,4.924253
-1.522476,9,5.050035
-1.230935,7,5.147664
0.720719,46,5.812034
-2.240055,26,6.190927
-1.328747,9,6.319302
-1.592451,28,6.719774
-1.222476,6,6.805545
-2.515578,29,7.223934
-1.479721,26,7.60866
-1.222476,6,7.698814
-1.528747,11,7.857791
-1.222476,6,7.954793
-1.728747,13,8.145703
-1.137433,22,8.473662
0.862567,24,8.873679
-1.828747,14,9.111508
-1.622476,10,9.270886
-1.422476,8,9.389246
-1.728747,13,9.584519
-1.222476,6,9.672658
-1.446118,30,10.117121
-1.528747,11,10.283414
-1.230935,7,10.385115
-1.96191,20,10.694234
-1.982873,36,11.258389
-1.422476,8,11.401748
1.063459,45,12.162964
-1.422476,8,12.298402
-1.039838,65,13.397305
-1.630935,11,13.589623
-1.328747,9,13.751314
-1.622476,10,13.913328
-1.530935,10,14.089634
-1.71917,17,14.385466
-1.828747,14,14.619032
-1.849711,20,14.972842
-1.893722,37,15.635231
0.386586,36,16.251801
