#{"t_start": 1759797681.5805953, "env_id": "None"}
r,l,t
0.211594,37,1.103569
-1.328747,9,1.236043
-1.115578,26,1.615077
-1.756154,37,2.147344
1.869306,43,2.781785
-1.528747,11,2.940331
-2.106892,20,3.227568
-1.079721,22,3.547927
-1.422476,8,3.664418
-1.322476,7,3.769489
-2.121117,43,4.388795
-1.006892,19,4.661393
-1.622476,10,4.804068
-1.322476,7,4.902148
-1.528747,11,5.057227
-1.528747,11,5.223521
-1.179721,23,5.553416
-1.974188,21,5.852149
-1.591999,28,6.256061
-1.628747,12,6.4228
-1.422476,8,6.540631
-1.879281,41,7.132612
0.978431,47,7.834953
-1.528747,11,7.997515
-1.428747,10,8.146559
-1.430935,9,8.276839
1.624764,57,9.20954
-2.779281,38,9.770283
-1.622476,10,9.922808
-2.237433,23,10.265484
-2.870595,34,10.782865
-1.528747,11,10.953147
-1.81917,18,11.267198
-1.528747,11,11.452893
-1.222476,6,11.552468
-1.328747,9,11.707649
-2.070595,36,12.313778
-3.315578,37,12.938567
-1.728747,13,13.159718
-2.285037,25,13.595083
-1.322476,7,13.713726
-1.430935,9,13.868093
-1.328747,9,14.025949
0.442135,32,14.574934
-1.422476,8,14.712363
-1.813414,37,15.379899
-1.528747,11,15.567698
0.308001,31,16.099128
-1.530935,10,16.282052
