#{"t_start": 1759797681.3856635, "env_id": "None"}
r,l,t
-1.428747,10,0.905556
-1.428747,10,1.046373
-1.879721,30,1.490468
-2.028747,16,1.724416
0.429405,34,2.206409
-1.928747,15,2.430833
-1.828747,14,2.635069
-1.328747,9,2.772857
-1.530935,10,2.922224
-1.322476,7,3.018224
-3.112883,37,3.552204
-2.140055,25,3.919451
1.05126,43,4.54312
-2.070595,36,5.056125
0.208001,32,5.51927
-1.330935,8,5.630749
2.387117,36,6.148057
0.495271,30,6.579853
-1.628747,12,6.750475
-1.528747,11,6.90774
0.850289,25,7.267623
-1.530935,10,7.409236
-2.243424,40,8.015175
-4.181758,65,9.034097
-2.049711,22,9.388472
-1.828747,14,9.594556
2.060621,55,10.414414
-1.230935,7,10.517871
-1.222476,6,10.60897
-1.791999,30,11.063492
-1.037433,21,11.4234
-1.330935,8,11.557725
-1.530935,10,11.729888
-1.322476,7,11.851746
-1.222476,6,11.95096
-1.340055,27,12.405365
-1.430935,9,12.562771
1.407303,75,13.84768
-1.330935,8,13.97371
0.587117,33,14.541685
-1.392451,26,14.998852
-1.330935,8,15.149346
-1.928747,15,15.423918
-1.546118,31,15.943965
-1.528747,11,16.130198
-1.322476,7,16.253896
-1.328747,9,16.416756
-1.622476,10,16.595353
