#{"t_start": 1759797681.4294922, "env_id": "None"}
r,l,t
-1.422476,8,0.83089
-1.622476,10,0.972234
-1.328747,9,1.112843
-1.928747,15,1.328694
-2.337433,24,1.680587
-1.628747,12,1.852597
-1.828747,14,2.053854
-0.706892,16,2.28703
-1.628747,12,2.458577
-1.622476,10,2.610091
-0.86191,19,2.892405
-1.382873,30,3.322526
-1.230935,7,3.420752
-1.822476,12,3.597497
-1.322476,7,3.69903
-1.037433,21,4.006602
-2.327855,28,4.412897
-1.528747,11,4.56771
-1.86191,19,4.843265
1.833449,55,5.633048
-1.530935,10,5.776357
-1.628747,12,5.946597
-1.428747,10,6.088773
-1.522476,9,6.220304
-1.206892,21,6.519668
-1.628747,12,6.691734
-1.206892,21,6.994694
-1.292451,25,7.352902
-1.330935,8,7.479972
-1.528747,11,7.637288
0.162567,31,8.098736
-1.630935,11,8.268601
-1.428747,10,8.414356
-1.879721,30,8.917579
-1.628747,12,9.114197
-1.230935,7,9.231008
-1.528747,11,9.391647
-1.330935,8,9.505916
-1.328747,9,9.644271
0.37379,73,10.744128
-1.522476,9,10.875183
-1.230935,7,10.974957
-1.422476,8,11.10425
-2.106892,20,11.448175
-1.230935,7,11.567832
-1.530935,10,11.736494
-2.091028,40,12.412205
-1.895072,34,12.98994
-1.928747,15,13.24808
-2.879721,30,13.767867
-2.785495,37,14.402019
-1.828747,14,14.635584
-1.322476,7,14.760364
0.620279,27,15.25483
-1.628747,12,15.462602
-1.006892,19,15.784903
-1.330935,8,15.918138
-1.828747,14,16.151799
-2.237433,23,16.570556
